2541,322
2448,386
2418,402
2383,403
2337,403
2296,399
2300,387
2300,385
2301,384
2302,384
2328,377
2341,372
2383,345
2371,311
1508,1
1245,3
1168,67
1147,84
1202,70
1227,56
1240,43
1240,42
1240,42
1240,42
1240,43
1274,88
1294,113
1401,412
1424,581
1421,613
1416,625
1415,626
1349,688
1339,700
1332,712
1329,718
1327,718
1363,755
1474,789
1480,790
1483,778
1494,759
1479,756
1443,781
1382,822
1325,839
1325,838
1325,836
1326,834
1325,808
1322,790
1313,760
1283,732
1256,718
1250,714
1248,713
1248,711
1245,703
1243,698
1242,695
1233,668
1222,648
1216,642
1214,610
1216,583
1218,579
1218,580
1226,659
1219,716
1226,746
1239,760
1319,780
1325,780
1389,781
1513,777
1592,728
1605,708
1608,702
1639,682
1661,671
1671,664
1674,662
1676,664
1677,669
1677,669
1677,686
1677,735
1676,770
1676,787
1676,796
1676,808
1676,815
1676,815
1667,811
1598,784
1548,761
1385,694
1329,666
1296,651
1271,639
1271,640
1297,687
1297,694
1297,709
1297,711
1297,712
1297,713
1296,717
1294,722
1278,711
1275,707
1272,698
1272,673
1280,636
1281,623
1281,620
1284,619
1288,617
1304,627
1304,629
1300,652
1300,682
1300,692
1300,694
1320,740
1326,749
1326,728
1320,720
1319,719
1317,717
1317,715
1318,714
1318,714
1318,714
1317,714
1313,714
1301,715
1323,722
1327,723
1327,720
1327,718
1327,718
1327,718
1327,718
1327,718
1329,718
1748,718
2044,673
2043,637
2056,542
2047,515
2023,457
2024,457
2020,468
2052,600
2060,616
2032,616
1974,616
1951,616
1894,611
1891,610
1871,558
1896,521
1939,519
1966,536
1998,605
2029,656
2024,655
2016,652
1987,644
1937,624
1898,588
1868,558
1861,557
1857,550
1847,530
1847,529
1848,528
1850,520
1852,495
1866,478
1892,469
1951,471
1950,471
1946,469
1945,467
1944,464
1944,465
1945,466
1950,498
1950,518
1988,584
2087,655
2085,655
2084,655
2083,655
2041,642
2034,637
2017,609
1994,575
