2403,374
2408,374
2412,374
2415,374
2418,374
2419,374
2422,374
2425,374
2427,374
2428,374
2429,374
2432,374
2435,374
2436,376
2438,376
2439,376
2440,376
2441,376
2442,376
2443,376
2444,376
2445,376
2447,376
2448,376
2450,376
1858,1
1967,1
2255,1
1,1
932,1472
2575,1
2949,1
847,1
1709,1020
2953,1
3268,1
1785,78
1933,860
2835,1
3239,1
1771,15
1815,832
2707,1
3197,1
1587,1
1705,868
2677,1
3193,1
1533,1
1693,876
2681,1
3198,1
1546,1
1702,873
2679,1
3198,1
1550,1
1701,872
2675,1
3197,1
1546,1
1698,873
2674,1
3196,1
1544,1
1697,874
2674,1
3196,1
1543,1
1697,874
2674,1
3196,1
1511,1
1685,863
2651,1
3193,1
1529,1
1696,873
2671,1
3198,1
1551,1
1700,871
2670,1
3196,1
1543,1
1695,874
2671,1
3196,1
1540,1
1695,874
2673,1
3196,1
1542,1
1697,874
2673,1
3196,1
1544,1
1697,874
2673,1
3196,1
1544,1
1697,874
2673,1
3196,1
1543,1
1697,874
2673,1
3196,1
1543,1
1697,874
2673,1
3196,1
1544,1
1697,874
2673,1
3196,1
1544,1
1697,874
2673,1
3196,1
1544,1
1697,874
2673,1
3196,1
1544,1
1697,874
2673,1
3196,1
1544,1
1697,874
2673,1
3196,1
1544,1
1697,874
2673,1
3196,1
1544,1
1697,874
2673,1
3196,1
1544,1
1697,874
2673,1
3196,1
1544,1
1697,874
2673,1
3196,1
1544,1
1697,874
2673,1
3196,1
1544,1
1697,874
2673,1
3196,1
1544,1
1697,874
2673,1
3196,1
1544,1
1697,874
2673,1
3196,1
1544,1
1697,874
2673,1
3196,1
1544,1
1697,874
2673,1
3196,1
1544,1
1697,874
2673,1
3196,1
1544,1
1697,874
2673,1
3196,1
1544,1
1697,874
2673,1
3196,1
1544,1
1697,874
2673,1
3196,1
1544,1
1697,874
2673,1
3196,1
1544,1
1697,874
2673,1
3196,1
1544,1
1697,874
2673,1
3196,1
