1758,172
1756,176
1751,183
1741,191
1727,201
1718,208
1708,219
1700,228
1693,237
1684,246
1680,250
1677,251
1675,252
1674,253
1673,255
1672,262
1669,271
1667,283
1664,294
1663,308
1662,314
1665,319
1672,325
1690,333
1707,338
1824,1
1606,1
1,416
866,1244
2531,1
2522,1
662,54
1529,1054
2838,1
3119,1
1754,99
1771,885
2676,1
3030,1
1588,36
1584,828
2478,1
2968,1
1306,1
1464,887
2479,1
2985,1
1319,1
1494,877
2486,1
2992,1
1354,1
1504,868
2474,1
2988,1
1347,1
1493,871
2466,1
2987,1
1336,1
1487,874
2464,1
2987,1
1333,1
1487,874
2464,1
2987,1
1334,1
1488,874
2464,1
2987,1
1334,1
1488,874
2464,1
2987,1
1301,1
1476,863
2442,1
2983,1
1320,1
1487,873
2462,1
2988,1
1341,1
1490,871
2460,1
2986,1
1334,1
1485,874
2461,1
2986,1
1331,1
1485,874
2463,1
2987,1
1333,1
1487,874
2464,1
2987,1
1334,1
1487,874
2464,1
2987,1
1334,1
1487,874
2464,1
2987,1
1334,1
1487,874
2464,1
2987,1
1334,1
1487,874
2464,1
2987,1
1334,1
1487,874
2464,1
2987,1
1334,1
1487,874
2464,1
2987,1
1334,1
1487,874
2464,1
2987,1
1334,1
1487,874
2464,1
2987,1
1334,1
1487,874
2464,1
2987,1
1334,1
1487,874
2464,1
2987,1
1334,1
1487,874
2464,1
2987,1
1334,1
1487,874
2464,1
2987,1
1334,1
1487,874
2464,1
2987,1
1334,1
1487,874
2464,1
2987,1
1334,1
1487,874
2464,1
2987,1
1334,1
1487,874
2464,1
2987,1
1334,1
1487,874
2464,1
2987,1
1334,1
1487,874
2464,1
2987,1
1334,1
1487,874
2464,1
2987,1
1334,1
1487,874
2464,1
2987,1
1334,1
1487,874
2464,1
2987,1
1334,1
1487,874
2464,1
2987,1
1334,1
1487,874
2464,1
2987,1
1334,1
1487,874
2464,1
2987,1
1334,1
1487,874
2464,1
2987,1
1334,1
