3968,204
3965,204
3961,202
3954,198
3946,193
3936,188
3924,183
3912,177
3897,173
3882,168
3869,164
3854,159
3840,152
3827,147
3815,141
3803,136
3794,130
3786,126
3779,122
3774,120
3769,117
3763,114
3759,112
3755,111
3752,110
2065,3999
3245,3999
1709,3999
1,3999
2923,3999
1655,3999
697,3999
3138,3999
1996,3999
1506,3999
3240,3999
1995,3999
1112,3999
3159,3999
1983,3999
911,3999
3153,3999
1987,3999
976,3999
3159,3999
2065,3999
1165,3999
3187,3999
1984,3999
952,3999
3155,3999
1992,3999
1001,3999
3160,3999
2064,3999
1149,3999
3183,3999
1983,3999
941,3999
3154,3999
1992,3999
1005,3999
3161,3999
2005,3999
1071,3999
3168,3999
2007,3999
1056,3999
3165,3999
2003,3999
1026,3999
3161,3999
2002,3999
1025,3999
3161,3999
2004,3999
1036,3999
3162,3999
2004,3999
1039,3999
3162,3999
2065,3999
1115,3999
3175,3999
1981,3999
920,3999
3152,3999
2050,3999
1095,3999
3179,3999
1983,3999
962,3999
3157,3999
2055,3999
1116,3999
3182,3999
1982,3999
950,3999
3156,3999
2052,3999
1106,3999
3181,3999
1982,3999
953,3999
3156,3999
2053,3999
1111,3999
3182,3999
1982,3999
953,3999
3156,3999
1994,3999
1025,3999
3163,3999
2066,3999
1154,3999
3181,3999
1982,3999
936,3999
3154,3999
1991,3999
1001,3999
3161,3999
2065,3999
1158,3999
3183,3999
1984,3999
944,3999
3155,3999
2050,3999
1085,3999
3179,3999
1969,3999
909,3999
3152,3999
2052,3999
1141,3999
3189,3999
1984,3999
974,3999
3159,3999
2053,3999
1104,3999
3181,3999
1981,3999
945,3999
3156,3999
1994,3999
1027,3999
3164,3999
2067,3999
1158,3999
3182,3999
1983,3999
936,3999
3154,3999
1991,3999
1000,3999
3160,3999
2005,3999
1074,3999
3168,3999
2069,3999
1140,3999
3176,3999
1981,3999
916,3999
3152,3999
1990,3999
1000,3999
3161,3999
2006,3999
1083,3999
3169,3999
2008,3999
1060,3999
3165,3999
2003,3999
1022,3999
3160,3999
2002,3999
1023,3999
3160,3999
2004,3999
1037,3999
3162,3999
2065,3999
1121,3999
3175,3999
1981,3999
922,3999
3152,3999
1992,3999
1010,3999
3161,3999
2067,3999
1164,3999
3183,3999
1984,3999
943,3999
