1802,597
1803,594
1803,591
1803,589
1802,587
1802,586
1802,585
1801,584
1801,583
1801,581
1801,581
1801,581
1800,581
1799,581
1797,581
1794,581
1791,582
1787,583
1777,585
1767,588
1751,593
1730,604
1693,617
1672,623
1653,627
1635,1
1168,1
372,552
1075,854
2540,1
1656,1
1,376
1224,1196
2783,1
3020,1
1673,135
1710,859
2624,1
2947,1
1597,85
1523,795
2350,1
2824,1
1181,1
1319,895
2340,1
2850,1
1163,1
1354,886
2363,1
2865,1
1226,1
1381,869
2352,1
2863,1
1227,1
1370,870
2340,1
2860,1
1211,1
1361,873
2337,1
2860,1
1206,1
1360,874
2338,1
2860,1
1207,1
1361,874
2337,1
2860,1
1208,1
1361,874
2337,1
2860,1
1207,1
1361,874
2337,1
2860,1
1207,1
1360,874
2337,1
2860,1
1207,1
1360,874
2337,1
2860,1
1207,1
1360,874
2337,1
2860,1
1207,1
1360,874
2337,1
2860,1
1207,1
1360,874
2337,1
2860,1
1207,1
1360,874
2337,1
2860,1
1207,1
1360,874
2337,1
2860,1
1207,1
1360,874
2337,1
2860,1
1207,1
1360,874
2337,1
2860,1
1207,1
1360,874
2337,1
2860,1
1207,1
1360,874
2337,1
2860,1
1207,1
1360,874
2337,1
2860,1
1207,1
1360,874
2337,1
2860,1
1207,1
1360,874
2337,1
2860,1
1207,1
1360,874
2337,1
2860,1
1207,1
1360,874
2337,1
2860,1
1207,1
1360,874
2337,1
2860,1
1207,1
1360,874
2337,1
2860,1
1207,1
1360,874
2337,1
2860,1
1207,1
1360,874
2337,1
2860,1
1207,1
1360,874
2337,1
2860,1
1207,1
1360,874
2337,1
2860,1
1207,1
1360,874
2337,1
2860,1
1207,1
1360,874
2337,1
2860,1
1207,1
1360,874
2337,1
2860,1
1207,1
1360,874
2337,1
2860,1
1207,1
1360,874
2337,1
2860,1
1207,1
1360,874
2337,1
2860,1
1207,1
1360,874
2337,1
2860,1
1207,1
1360,874
2337,1
2860,1
1207,1
