3855,521
3865,520
3882,519
3891,516
3898,512
3903,510
3916,510
3923,514
3932,518
3942,523
3951,528
3952,532
3947,533
3930,535
3905,539
3872,540
3846,541
3825,546
3818,553
3810,556
3804,557
3801,560
3797,563
3794,565
3790,566
1920,3999
3219,3999
1585,3999
1,3999
2863,3999
1582,3999
626,3999
3048,3999
1850,3999
1300,3999
3138,3999
1926,3999
1123,3999
3075,3999
1901,3999
861,3999
3064,3999
1951,3999
922,3999
3074,3999
1885,3999
843,3999
3062,3999
1963,3999
1048,3999
3094,3999
1891,3999
870,3999
3064,3999
1959,3999
1005,3999
3087,3999
1947,3999
935,3999
3077,3999
1879,3999
819,3999
3061,3999
1900,3999
958,3999
3075,3999
1916,3999
1001,3999
3078,3999
1913,3999
951,3999
3070,3999
1908,3999
922,3999
3067,3999
1969,3999
1015,3999
3083,3999
1888,3999
834,3999
3060,3999
1899,3999
924,3999
3069,3999
1914,3999
986,3999
3076,3999
1914,3999
959,3999
3071,3999
1909,3999
929,3999
3067,3999
1969,3999
1013,3999
3082,3999
1888,3999
831,3999
3059,3999
1958,3999
1008,3999
3087,3999
1890,3999
868,3999
3063,3999
1902,3999
937,3999
3070,3999
1973,3999
1058,3999
3087,3999
1889,3999
840,3999
3061,3999
1898,3999
909,3999
3068,3999
1972,3999
1066,3999
3090,3999
1951,3999
932,3999
3076,3999
1876,3999
795,3999
3059,3999
1956,3999
1041,3999
3094,3999
1953,3999
975,3999
3083,3999
1879,3999
816,3999
3061,3999
1956,3999
1028,3999
3092,3999
1951,3999
964,3999
3082,3999
1879,3999
818,3999
3061,3999
1898,3999
947,3999
3073,3999
1915,3999
1001,3999
3078,3999
1975,3999
1036,3999
3081,3999
1886,3999
814,3999
3059,3999
1896,3999
909,3999
3068,3999
1914,3999
994,3999
3077,3999
1976,3999
1048,3999
3082,3999
1887,3999
819,3999
3059,3999
1896,3999
905,3999
3067,3999
1973,3999
1075,3999
3092,3999
1891,3999
854,3999
3062,3999
1898,3999
906,3999
3067,3999
1911,3999
975,3999
3074,3999
1975,3999
1046,3999
3083,3999
1888,3999
824,3999
3059,3999
1897,3999
908,3999
3068,3999
1913,3999
989,3999
3076,3999
1976,3999
1048,3999
3082,3999
1887,3999
820,3999
