1462,148
1460,137
1458,122
1458,119
1458,119
1458,118
1458,118
1458,119
1465,171
1475,226
1477,247
1479,275
1481,310
1481,344
1473,346
1459,328
1457,319
1456,311
1455,306
1455,306
1455,306
1455,303
1466,213
1475,157
1474,134
776,1114
1669,611
2750,1
1,1
855,1208
2277,50
2920,1
799,1
1413,1028
2559,1
3019,1
1373,1
1593,879
2553,1
3030,1
1448,1
1567,853
2501,1
3011,1
1382,1
1515,868
2483,1
3006,1
1350,1
1504,874
2485,1
3007,1
1352,1
1508,873
2486,1
3007,1
1356,1
1509,873
2485,1
3007,1
1355,1
1508,873
2484,1
3007,1
1354,1
1507,874
2484,1
3007,1
1354,1
1507,874
2484,1
3007,1
1354,1
1507,874
2484,1
3007,1
1354,1
1507,874
2484,1
3007,1
1354,1
1507,874
2484,1
3007,1
1354,1
1507,874
2484,1
3007,1
1354,1
1507,874
2484,1
3007,1
1354,1
1507,874
2484,1
3007,1
1354,1
1507,874
2484,1
3007,1
1354,1
1507,874
2484,1
3007,1
1354,1
1507,874
2484,1
3007,1
1354,1
1507,874
2484,1
3007,1
1354,1
1507,874
2484,1
3007,1
1354,1
1507,874
2484,1
3007,1
1354,1
1507,874
2484,1
3007,1
1354,1
1507,874
2484,1
3007,1
1354,1
1507,874
2484,1
3007,1
1321,1
1496,863
2462,1
3003,1
1339,1
1507,873
2481,1
3008,1
1361,1
1510,871
2480,1
3006,1
1353,1
1505,874
2481,1
3006,1
1351,1
1505,874
2483,1
3007,1
1353,1
1507,874
2484,1
3007,1
1354,1
1507,874
2484,1
3007,1
1354,1
1507,874
2484,1
3007,1
1354,1
1507,874
2484,1
3007,1
1354,1
1507,874
2484,1
3007,1
1354,1
1507,874
2484,1
3007,1
1354,1
1507,874
2484,1
3007,1
1354,1
1507,874
2484,1
3007,1
1354,1
1507,874
2484,1
3007,1
1354,1
1507,874
2484,1
3007,1
1354,1
1507,874
2484,1
3007,1
1354,1
1507,874
2484,1
3007,1
