603,429
603,426
603,424
603,421
603,417
603,416
603,415
603,414
603,414
603,414
604,413
607,412
611,412
616,413
622,416
628,419
630,423
633,432
637,439
641,444
641,445
642,445
642,446
642,445
639,433
642,434
644,435
646,437
648,438
651,439
653,440
655,441
658,442
660,444
663,445
665,446
668,447
670,448
673,449
675,450
678,451
681,451
683,452
686,453
689,454
692,455
695,456
698,457
700,457
703,458
706,459
709,460
712,460
716,461
719,462
722,462
725,463
728,464
732,464
735,465
739,465
742,466
745,466
749,467
753,467
756,468
760,468
764,469
767,469
771,469
775,470
779,470
783,470
787,470
791,470
795,471
799,471
803,471
808,471
812,471
816,471
821,471
825,471
830,471
834,470
839,470
844,470
849,470
853,470
858,469
863,469
868,468
873,468
878,467
883,467
889,466
894,466
899,465
905,464
910,464
916,463
921,462
927,461
932,460
938,459
944,458
950,457
956,456
962,455
968,453
974,452
980,451
986,449
992,448
999,446
1005,445
1011,443
1018,442
1025,440
1031,438
1038,436
1045,434
1051,432
1058,430
1065,428
1072,426
1079,424
1086,421
1093,419
1100,416
1108,414
1115,411
1122,408
1130,406
1137,403
1144,400
1152,397
1160,393
1167,390
1175,387
1183,383
1191,380
1198,376
1206,372
1214,368
1222,364
1231,360
1239,356
1247,351
1255,347
1264,342
1272,337
1281,332
1289,327
1298,322
1307,316
1315,310
1324,305
1333,298
1342,292
1352,286
1361,279
1370,272
1380,265
1389,257
1399,250
1409,242
1419,234
1429,226
1439,217
1449,208
1460,200
1470,190
1481,181
1492,172
1503,163
1514,153
1525,144
1536,134
1548,125
1559,116
1570,106
1582,97
1593,89
1605,80
1616,72
1628,64
1639,57
1650,52
1660,47
1670,44
1680,41
1689,39
1699,37
1708,35
1717,34
1726,33
1734,32
1743,31
1751,30
